Time,North,East,Down,Velocity_North,Velocity_East,Velocity_Down,Acceleration_North,Acceleration_East,Acceleration_Down,Yaw,Mode
0,0.0,0.0,-0.83,1.374723991567263e-12,-5.965135087845485e-11,0.08070372962164774,-1.6496687898807156e-11,7.158162105414581e-10,-2.2460447554597724,0.0,70
0.05,4.973799150320701e-14,-2.1471713296250527e-12,-0.8287514657336207,6.323730361209409e-13,-2.743962140408923e-11,-0.030344284374042036,-1.3197350319045724e-11,5.726529684331666e-10,-2.195875804367818,0.0,70
0.1,6.616929226765933e-14,-2.8634872251132037e-12,-0.8329926209781608,5.4988959662690333e-14,-2.3860540351381956e-12,-0.13888385081513407,-9.898012739284293e-12,4.2948972632487487e-10,-2.145706853275864,0.0,70
0.15000000000000002,5.773159728050814e-14,-2.5051072327642032e-12,-0.8425980433558907,-3.5742823780748845e-13,1.5509351228398267e-11,-0.24491496970162846,-6.5986751595228614e-12,2.863264842165832e-10,-2.095537902183909,0.0,70
0.2,3.2862601528904634e-14,-1.432187701766452e-12,-0.8574423104890804,-6.048785562895961e-13,2.6246594386520127e-11,-0.34843764103352504,-3.29933757976143e-12,1.431632421082916e-10,-2.045368951091955,0.0,70
0.25,0.0,0.0,-0.8774,-6.873619957836315e-13,2.9825675439227425e-11,-0.4494518648108239,0.0,0.0,-1.9952000000000014,0.0,70
0.3,-3.2862601528904634e-14,1.4317436125566019e-12,-0.9023456895109195,-6.048785562895955e-13,2.6246594386520127e-11,-0.5479576410335252,3.299337579761434e-12,-1.4316324210829177e-10,-1.945031048908046,0.0,70
0.35,-5.773159728050814e-14,2.5051072327642032e-12,-0.9321539566441092,-3.574282378074881e-13,1.550935122839825e-11,-0.6439549697016285,6.598675159522865e-12,-2.8632648421658333e-10,-1.8948620978160904,0.0,70
0.39999999999999997,-6.572520305780927e-14,2.8630431359033537e-12,-0.9666993790218391,5.498895966269079e-14,-2.3860540351382005e-12,-0.7374438508151341,9.898012739284295e-12,-4.2948972632487497e-10,-1.844693146724135,0.0,70
0.44999999999999996,-4.973799150320701e-14,2.1471713296250527e-12,-1.0058565342663792,6.323730361209412e-13,-2.7439621404089237e-11,-0.828424284374042,1.3197350319045726e-11,-5.726529684331666e-10,-1.7945241956321796,0.0,70
0.49999999999999994,0.0,0.0,-1.0494999999999999,1.374723991567263e-12,-5.965135087845485e-11,-0.9168962703783521,1.649668789880716e-11,-7.15816210541458e-10,-1.7443552445402162,0.0,70
