Time,North,East,Down,Velocity_North,Velocity_East,Velocity_Down,Acceleration_North,Acceleration_East,Acceleration_Down,Yaw,Mode
0,0.0,0.0,-0.83,-1.2607953494920168e-12,-1.48376025249473e-11,0.0807048396932587,1.51295441939042e-11,1.7805123029936762e-10,-2.246058076319104,0.0,70
0.05,-4.529709940470639e-14,-5.342393194496253e-13,-0.8287514257710427,-5.799658607663277e-13,-6.8252971614757585e-12,-0.030343773741100984,1.2103635355123362e-11,1.424409842394941e-10,-2.1958864610552835,0.0,70
0.1,-6.084022174945858e-14,-7.118750033896504e-13,-0.8329925676947235,-5.043181397968067e-14,-5.935041009978926e-13,-0.13888380641226963,9.07772651634252e-12,1.0683073817962057e-10,-2.1457148457914625,0.0,70
0.15000000000000002,-5.3290705182007514e-14,-6.230571614196379e-13,-0.842597996732883,3.278067908679245e-13,3.857776656486299e-12,-0.2449152583202473,6.051817677561679e-12,7.122049211974703e-11,-2.095543230527642,0.0,70
0.2,-3.064215547965432e-14,-3.5571545708990016e-13,-0.8574422838473618,5.547499537764872e-13,6.5285451109768104e-12,-0.34843812946503383,3.0259088387808396e-12,3.5610246059873524e-11,-2.045371615263821,0.0,70
0.25,0.0,0.0,-0.8774,6.303976747460084e-13,7.41880126247365e-12,-0.44945241984662937,0.0,0.0,-1.9952000000000019,0.0,70
0.3,3.019806626980426e-14,3.561595462997502e-13,-0.9023457161526383,5.547499537764872e-13,6.528545110976811e-12,-0.547958129465034,-3.025908838780843e-12,-3.5610246059873556e-11,-1.9450283847361798,0.0,70
0.35,5.284661597215745e-14,6.235012506294879e-13,-0.9321540032671168,3.2780679086792413e-13,3.857776656486296e-12,-0.6439552583202474,-6.0518176775616825e-12,-7.122049211974707e-11,-1.8948567694723577,0.0,70
0.39999999999999997,6.039613253960852e-14,7.123190925995004e-13,-0.9666994323052764,-5.043181397968087e-14,-5.935041009978946e-13,-0.7374438064122697,-9.077726516342522e-12,-1.0683073817962058e-10,-1.8446851542085358,0.0,70
0.44999999999999996,4.529709940470639e-14,5.342393194496253e-13,-1.0058565742289574,-5.79965860766328e-13,-6.825297161475761e-12,-0.8284237737411009,-1.2103635355123362e-11,-1.424409842394941e-10,-1.7945135389447138,0.0,70
0.49999999999999994,0.0,0.0,-1.0494999999999999,-1.2607953494920168e-12,-1.48376025249473e-11,-0.9168951603067411,-1.51295441939042e-11,-1.7805123029936764e-10,-1.7443419236808841,0.0,70
0.5499999999999999,-7.593925488436071e-14,-8.903988657493755e-13,-1.0974993096184045,-1.6390339543396217e-12,-1.9288883282431495e-11,-1.0025597083987632,1.2924697071141057e-26,1.2924697071141057e-25,-1.6822399999999957,0.0,70
0.6,-1.509903313490213e-13,-1.780797731498751e-12,-1.149704219236809,-1.2607953494920154e-12,-1.483760252494729e-11,-1.085119160306741,1.5129544193904227e-11,1.780512302993679e-10,-1.6201380763191073,0.0,70
0.65,-1.8918200339612667e-13,-2.225775119768514e-12,-1.2059594740460111,-1.260795349492011e-13,-1.483760252494727e-12,-1.1645735160306738,3.025908838780841e-11,3.561024605987353e-10,-1.558036152638219,0.0,70
0.7000000000000001,-1.5143442055887135e-13,-1.780353642288901e-12,-1.266109819236809,1.7651134892888269e-12,2.0772643534926254e-11,-1.2409227755705627,4.538863258171263e-11,5.34153690898103e-10,-1.4959342289573305,0.0,70
0.7500000000000001,2.722266856380884e-13,3.204991827487902e-12,-1.3974762453737442,6.001385863582e-12,7.062698801874917e-11,-1.3843950369399134,3.0259088387807847e-12,3.561024605987303e-11,-1.3752916152638186,0.0,70
0.8000000000000002,5.520028878436278e-13,6.498801496945816e-12,-1.4683907197856476,4.715374607100138e-12,5.549263344330286e-11,-1.451696100452789,-5.4466359098055236e-11,-6.409844290777245e-10,-1.3167509252512046,0.0,70
0.8500000000000002,6.963318810448982e-13,8.190337297264705e-12,-1.542597071510679,5.547499537764844e-13,6.528545110976783e-12,-1.5160701294650338,-1.1195862703489113e-10,-1.3175791042153207e-09,-1.2582102352385909,0.0,70
0.9000000000000002,5.595524044110789e-13,6.588063428125679e-12,-1.619948948823807,-6.480488096388982e-12,-7.626527697822925e-11,-1.577517123976648,-1.6945089497172715e-10,-1.9941737793529184e-09,-1.1996695452259771,0.0,70
0.9500000000000003,0.0,0.0,-1.7003,-1.6390339543396218e-11,-1.9288883282431494e-10,-1.6360370839876315,-2.2694316290856295e-10,-2.6707684544905148e-09,-1.1411288552133634,0.0,70
